,Income,Location,Age,Sex,Year,count,percentage,cumulative_percent
773,$175-<200k,"Ottawa-Gatineau, Ontario part",All age groups,Males,2016,5540.0,0.01594795325004318,0.15429788704012898
774,$200-225k,"Ottawa-Gatineau, Ontario part",All age groups,Males,2016,2065.0,0.005944498819736312,0.16024238585986528
775,$25-<50k,"Ottawa-Gatineau, Ontario part",All age groups,Males,2016,73450.0,0.2114399216995797,0.371682307559445
776,$50-<75k,"Ottawa-Gatineau, Ontario part",All age groups,Males,2016,64740.0,0.18636651505555876,0.5580488226150038
777,$75-<100k,"Ottawa-Gatineau, Ontario part",All age groups,Males,2016,48850.0,0.14062410040877427,0.698672923023778
778,0-<25k,"Ottawa-Gatineau, Ontario part",All age groups,Males,2016,97280.0,0.2800391502101445,0.9787120732339225
779,225-250k,"Ottawa-Gatineau, Ontario part",All age groups,Males,2016,2065.0,0.005944498819736312,0.9846565720536589
780,>250k,"Ottawa-Gatineau, Ontario part",All age groups,Males,2016,5330.0,0.015343427946341182,1.0
781,$100-<125k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,50.0,,
782,$125-<150k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,50.0,,
783,$150-<175k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,,,
784,$175-<200k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,,,
785,$200-225k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,,,
786,$25-<50k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,7390.0,,
787,$50-<75k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,1540.0,,
788,$75-<100k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,270.0,,
789,0-<25k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,31830.0,,
790,225-250k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,,,
791,>250k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Males,2016,0.0,,
792,$100-<125k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,1555.0,0.026499659168370826,0.026499659168370826
793,$125-<150k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,1555.0,0.026499659168370826,0.05299931833674165
794,$150-<175k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,210.0,0.0035787321063394683,0.05657805044308112
795,$175-<200k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,210.0,0.0035787321063394683,0.060156782549420584
796,$200-225k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,75.0,0.001278118609406953,0.061434901158827535
797,$25-<50k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,16740.0,0.2852760736196319,0.34671097477845947
798,$50-<75k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,13930.0,0.23738922972051807,0.5841002044989776
799,$75-<100k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,7550.0,0.12866394001363327,0.7127641445126108
800,0-<25k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,16630.0,0.2834014996591684,0.9961656441717792
801,225-250k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,75.0,0.001278118609406953,0.9974437627811862
802,>250k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Males,2016,150.0,0.002556237218813906,1.0
803,$100-<125k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,5480.0,0.09487534626038781,0.09487534626038781
804,$125-<150k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,5480.0,0.09487534626038781,0.18975069252077562
805,$150-<175k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,1080.0,0.018698060941828253,0.20844875346260386
806,$175-<200k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,1080.0,0.018698060941828253,0.2271468144044321
807,$200-225k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,400.0,0.006925207756232687,0.23407202216066478
808,$25-<50k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,9970.0,0.17261080332409973,0.40668282548476453
809,$50-<75k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,11420.0,0.1977146814404432,0.6043975069252078
810,$75-<100k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,11960.0,0.20706371191135733,0.8114612188365651
811,0-<25k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,9610.0,0.1663781163434903,0.9778393351800554
812,225-250k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,400.0,0.006925207756232687,0.9847645429362881
813,>250k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Males,2016,880.0,0.015235457063711912,1.0
814,$100-<125k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,6925.0,0.10580595874713522,0.10580595874713522
815,$125-<150k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,6925.0,0.10580595874713522,0.21161191749427044
816,$150-<175k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,1960.0,0.029946524064171122,0.24155844155844156
817,$175-<200k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,1960.0,0.029946524064171122,0.27150496562261267
818,$200-225k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,720.0,0.011000763941940413,0.2825057295645531
819,$25-<50k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,10520.0,0.16073338426279601,0.44323911382734915
820,$50-<75k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,10930.0,0.16699770817417875,0.610236822001528
821,$75-<100k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,11560.0,0.17662337662337663,0.7868601986249046
822,0-<25k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,11370.0,0.173720397249809,0.9605805958747137
823,225-250k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,720.0,0.011000763941940413,0.971581359816654
824,>250k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Males,2016,1860.0,0.028418640183346066,1.0000000000000002
825,$100-<125k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,4500.0,0.07784120394395433,0.07784120394395433
826,$125-<150k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,4500.0,0.07784120394395433,0.15568240788790866
827,$150-<175k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,1535.0,0.026552499567548866,0.18223490745545753
828,$175-<200k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,1535.0,0.026552499567548866,0.2087874070230064
829,$200-225k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,585.0,0.010119356512714063,0.21890676353572047
830,$25-<50k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,11270.0,0.1949489707663034,0.4138557343020239
831,$50-<75k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,10850.0,0.18768379173153435,0.6015395260335582
832,$75-<100k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,8380.0,0.14495761978896385,0.746497145822522
833,0-<25k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,12510.0,0.21639854696419306,0.962895692786715
834,225-250k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,585.0,0.010119356512714063,0.9730150492994292
835,>250k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Males,2016,1560.0,0.026984950700570835,1.0
836,$100-<125k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,2750.0,0.04132852419597235,0.04132852419597235
837,$125-<150k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,2750.0,0.04132852419597235,0.0826570483919447
838,$150-<175k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,750.0,0.01127141568981064,0.09392846408175534
839,$175-<200k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,750.0,0.01127141568981064,0.10519987977156599
840,$200-225k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,280.0,0.004207995190862639,0.10940787496242863
841,$25-<50k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,17570.0,0.2640516982266306,0.3734595731890592
842,$50-<75k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,16070.0,0.2415088668470093,0.6149684400360685
843,$75-<100k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,9130.0,0.13721070033062818,0.7521791403666968
844,0-<25k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,15340.0,0.2305380222422603,0.982717162608957
845,225-250k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,280.0,0.004207995190862639,0.9869251577998197
846,>250k,"Ottawa-Gatineau, Ontario part",65 years and over,Males,2016,870.0,0.013074842200180343,1.0
847,$100-<125k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,12495.0,0.03271541905584793,0.03271541905584793
848,$125-<150k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,12495.0,0.03271541905584793,0.06543083811169587
849,$150-<175k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,2475.0,0.006480245071086325,0.07191108318278219
850,$175-<200k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,2475.0,0.006480245071086325,0.07839132825386852
851,$200-225k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,775.0,0.0020291676485219806,0.0804204959023905
852,$25-<50k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,97850.0,0.25619877988113005,0.3366192757835206
853,$50-<75k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,71360.0,0.18684052051423036,0.523459796297751
854,$75-<100k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,42840.0,0.11216715104862147,0.6356269473463725
855,0-<25k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,136680.0,0.3578666247741733,0.9934935721205458
856,225-250k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,775.0,0.0020291676485219806,0.9955227397690678
857,>250k,"Ottawa-Gatineau, Ontario part",All age groups,Females,2016,1710.0,0.00447726023093237,1.0000000000000002
858,$100-<125k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,35.0,,
859,$125-<150k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,35.0,,
860,$150-<175k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,,,
861,$175-<200k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,,,
862,$200-225k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,,,
863,$25-<50k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,6630.0,,
864,$50-<75k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,1220.0,,
865,$75-<100k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,160.0,,
866,0-<25k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,34160.0,,
867,225-250k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,,,
868,>250k,"Ottawa-Gatineau, Ontario part",0 to 24 years,Females,2016,0.0,,
869,$100-<125k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,675.0,0.010717688154969832,0.010717688154969832
870,$125-<150k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,675.0,0.010717688154969832,0.021435376309939663
871,$150-<175k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,75.0,0.0011908542394410925,0.022626230549380757
872,$175-<200k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,75.0,0.0011908542394410925,0.02381708478882185
873,$200-225k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,30.0,0.000476341695776437,0.02429342648459829
874,$25-<50k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,20760.0,0.32962845347729436,0.35392187996189267
875,$50-<75k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,14600.0,0.23181962527786598,0.5857415052397587
876,$75-<100k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,5930.0,0.09415687519847571,0.6798983804382344
877,0-<25k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,20090.0,0.318990155604954,0.9988885360431883
878,225-250k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,30.0,0.000476341695776437,0.9993648777389648
879,>250k,"Ottawa-Gatineau, Ontario part",25 to 34 years,Females,2016,40.0,0.0006351222610352493,1.0
880,$100-<125k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,3480.0,0.052903618121009424,0.052903618121009424
881,$125-<150k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,3480.0,0.052903618121009424,0.10580723624201885
882,$150-<175k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,455.0,0.00691699604743083,0.11272423228944968
883,$175-<200k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,455.0,0.00691699604743083,0.11964122833688051
884,$200-225k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,155.0,0.002356339312861052,0.12199756764974157
885,$25-<50k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,15070.0,0.22909698996655517,0.3510945576162967
886,$50-<75k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,14260.0,0.21678321678321677,0.5678777743995135
887,$75-<100k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,12190.0,0.1853146853146853,0.7531924597141988
888,0-<25k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,15820.0,0.24049863180297962,0.9936910915171784
889,225-250k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,155.0,0.002356339312861052,0.9960474308300394
890,>250k,"Ottawa-Gatineau, Ontario part",35 to 44 years,Females,2016,260.0,0.003952569169960474,0.9999999999999999
891,$100-<125k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,4320.0,0.06261777069140455,0.06261777069140455
892,$125-<150k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,4320.0,0.06261777069140455,0.1252355413828091
893,$150-<175k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,915.0,0.013262791708943325,0.1384983330917524
894,$175-<200k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,915.0,0.013262791708943325,0.15176112480069573
895,$200-225k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,260.0,0.0037686621249456444,0.15552978692564137
896,$25-<50k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,14830.0,0.21495868966516887,0.37048847659081025
897,$50-<75k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,14210.0,0.2059718799826062,0.5764603565734164
898,$75-<100k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,11890.0,0.17234381794462966,0.748804174518046
899,0-<25k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,16520.0,0.23945499347731555,0.9882591679953616
900,225-250k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,260.0,0.0037686621249456444,0.9920278301203073
901,>250k,"Ottawa-Gatineau, Ontario part",45 to 54 years,Females,2016,550.0,0.007972169879692709,1.0
902,$100-<125k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,2600.0,0.043010752688172046,0.043010752688172046
903,$125-<150k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,2600.0,0.043010752688172046,0.08602150537634409
904,$150-<175k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,650.0,0.010752688172043012,0.09677419354838711
905,$175-<200k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,650.0,0.010752688172043012,0.10752688172043012
906,$200-225k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,195.0,0.0032258064516129032,0.11075268817204302
907,$25-<50k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,14530.0,0.24036393713813067,0.3511166253101737
908,$50-<75k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,12960.0,0.2143920595533499,0.5655086848635236
909,$75-<100k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,7650.0,0.12655086848635236,0.6920595533498759
910,0-<25k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,17980.0,0.29743589743589743,0.9894954507857734
911,225-250k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,195.0,0.0032258064516129032,0.9927212572373862
912,>250k,"Ottawa-Gatineau, Ontario part",55 to 64 years,Females,2016,440.0,0.00727874276261373,1.0
913,$100-<125k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,1390.0,0.017063589491775104,0.017063589491775104
914,$125-<150k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,1390.0,0.017063589491775104,0.03412717898355021
915,$150-<175k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,365.0,0.0044807267370488586,0.038607905720599064
916,$175-<200k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,365.0,0.0044807267370488586,0.04308863245764792
917,$200-225k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,140.0,0.001718634912840658,0.04480726737048858
918,$25-<50k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,26020.0,0.3194205745150994,0.364227841885588
919,$50-<75k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,14100.0,0.17309108765038056,0.5373189295359686
920,$75-<100k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,5030.0,0.06174809722563221,0.5990670267616008
921,0-<25k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,32110.0,0.39418119322366807,0.9932482199852689
922,225-250k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,140.0,0.001718634912840658,0.9949668548981095
923,>250k,"Ottawa-Gatineau, Ontario part",65 years and over,Females,2016,410.0,0.005033145101890499,1.0
924,$100-<125k,"Toronto, Ontario",All age groups,Males,2016,84490.0,0.03893961111085507,0.03893961111085507
925,$125-<150k,"Toronto, Ontario",All age groups,Males,2016,84490.0,0.03893961111085507,0.07787922222171013
926,$150-<175k,"Toronto, Ontario",All age groups,Males,2016,26440.0,0.012185623361001397,0.09006484558271154
927,$175-<200k,"Toronto, Ontario",All age groups,Males,2016,26440.0,0.012185623361001397,0.10225046894371294
928,$200-225k,"Toronto, Ontario",All age groups,Males,2016,12005.0,0.005532844495038645,0.10778331343875158
929,$25-<50k,"Toronto, Ontario",All age groups,Males,2016,521000.0,0.24011761615286412,0.34790092959161567
930,$50-<75k,"Toronto, Ontario",All age groups,Males,2016,339450.0,0.15644515317291693,0.5043460827645326
